Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_LowWind,centralized,12,3,0.967455277520638,0.935969714002535
Rainy_LowWind,centralized,12,4,0.963585868388056,0.928497725757165
Rainy_LowWind,centralized,12,5,0.963974707310484,0.929247236334333
Rainy_LowWind,centralized,12,6,0.986032082477075,0.972259267674077
Rainy_LowWind,centralized,12,7,0.988588017966309,0.977306269266555
Rainy_LowWind,centralized,12,8,0.990522020461421,0.981133873018975
Rainy_LowWind,centralized,12,9,0.985718902004825,0.971641753769598
Rainy_LowWind,centralized,12,10,0.984969078822689,0.970164086236817
Rainy_LowWind,centralized,12,11,0.98439230280352,0.969028205818816
Rainy_LowWind,centralized,12,12,0.984285456790583,0.968817860449447
Rainy_LowWind,centralized,12,13,0.984336137999614,0.968917632571994
Rainy_LowWind,centralized,12,14,0.983586687383179,0.967442771597416
Rainy_LowWind,centralized,12,15,0.980207725524805,0.960807185178512
Rainy_LowWind,centralized,12,16,0.9812746889747,0.962900015222394
Rainy_LowWind,centralized,12,17,0.983889873596974,0.968039283366669
Rainy_LowWind,centralized,12,18,0.982844205137126,0.96598273157163
Rainy_LowWind,centralized,12,19,0.982727082584819,0.965752518845669
Rainy_LowWind,centralized,12,20,0.983444898436932,0.967163868261628
Rainy_LowWind,centralized,12,21,0.987856768963322,0.975860995986655
Rainy_LowWind,centralized,12,22,0.993876628236378,0.987790752154512
Rainy_LowWind,centralized,12,23,0.989793248784593,0.97969067533956
Rainy_LowWind,centralized,12,24,0.984355590146534,0.96895592785273
Rainy_LowWind,centralized,13,1,0.985401214123963,0.97101555279698
Rainy_LowWind,centralized,13,2,0.968820511938929,0.938613184353609
Rainy_LowWind,centralized,13,3,0.960000000084341,0.921600000161935
Rainy_LowWind,centralized,13,4,0.960000000064091,0.921600000123055
Rainy_LowWind,centralized,13,5,0.960000000065963,0.921600000126649
Rainy_LowWind,centralized,13,6,0.973877588540226,0.948437557460925
Rainy_LowWind,centralized,13,7,0.977289643556013,0.955095047401838
Rainy_LowWind,centralized,13,8,0.983084309503008,0.966454759591005
Rainy_LowWind,centralized,13,9,0.977660203468718,0.955819473446494
Rainy_LowWind,centralized,13,10,0.976962372093653,0.954455476486857
Rainy_LowWind,centralized,13,11,0.976454838152204,0.953464050950846
Rainy_LowWind,centralized,13,12,0.976343700080372,0.953247020686631
Rainy_LowWind,centralized,13,13,0.976356324433957,0.953271672262186
Rainy_LowWind,centralized,13,14,0.974965581140241,0.950557884408128
Rainy_LowWind,centralized,13,15,0.968103379837821,0.937224154053412
Rainy_LowWind,centralized,13,16,0.970456686865841,0.941786181082625
Rainy_LowWind,centralized,13,17,0.976005715049451,0.952587155809191
Rainy_LowWind,centralized,13,18,0.975129854435434,0.950878233011271
Rainy_LowWind,centralized,13,19,0.975092318225833,0.950805029063029
Rainy_LowWind,centralized,13,20,0.975792213972112,0.952170444848597
Rainy_LowWind,centralized,13,21,0.980580619545572,0.961538351428378
Rainy_LowWind,centralized,13,22,0.987394428735597,0.974947757898096
Rainy_LowWind,centralized,13,23,0.979803712746669,0.960015315512157
Rainy_LowWind,centralized,13,24,0.970624955286069,0.942112803824084
Rainy_LowWind,centralized,14,1,0.981305553784222,0.962960589887759
Rainy_LowWind,centralized,14,2,0.970108920227379,0.941111317104731
Rainy_LowWind,centralized,14,3,0.964888808217185,0.931010412222779
Rainy_LowWind,centralized,14,4,0.966712467177844,0.934532994197073
Rainy_LowWind,centralized,14,5,0.966566843380522,0.934251462722587
Rainy_LowWind,centralized,14,6,0.973251228549208,0.947217953872543
Rainy_LowWind,centralized,14,7,0.9751276084859,0.950873852831431
Rainy_LowWind,centralized,14,8,0.979463328226919,0.959348411341354
Rainy_LowWind,centralized,14,9,0.973741406564849,0.94817232685889
Rainy_LowWind,centralized,14,10,0.973125203132007,0.946972660970711
Rainy_LowWind,centralized,14,11,0.972685705850363,0.946117482365618
Rainy_LowWind,centralized,14,12,0.972584119009989,0.945919868550437
Rainy_LowWind,centralized,14,13,0.972585058530481,0.945921696076739
Rainy_LowWind,centralized,14,14,0.971853784155858,0.944499777778061
Rainy_LowWind,centralized,14,15,0.968283795675518,0.937573508967787
Rainy_LowWind,centralized,14,16,0.969479374141826,0.939890256886427
Rainy_LowWind,centralized,14,17,0.972294615339303,0.945356819017802
Rainy_LowWind,centralized,14,18,0.971550074921333,0.943909548079649
Rainy_LowWind,centralized,14,19,0.971538043230053,0.94388616944328
Rainy_LowWind,centralized,14,20,0.972165377305238,0.945105520831036
Rainy_LowWind,centralized,14,21,0.97709910138799,0.954722653933217
Rainy_LowWind,centralized,14,22,0.984305340656196,0.968857003644309
Rainy_LowWind,centralized,14,23,0.976524707038657,0.953600503456936
