Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,10,3,0.9779253157116178,0.9563379231096673
S3_Carbon_NoDR,admm,10,4,0.9750945856147871,0.9508094508952735
S3_Carbon_NoDR,admm,10,5,0.9761049992761626,0.9527809696119173
S3_Carbon_NoDR,admm,10,6,0.9933923349854709,0.986828331207886
S3_Carbon_NoDR,admm,10,7,0.9878533297565102,0.9758542011110245
S3_Carbon_NoDR,admm,10,8,0.9908376483608624,0.981759245409284
S3_Carbon_NoDR,admm,10,9,0.9875978157628044,0.975349445699462
S3_Carbon_NoDR,admm,10,10,0.9841870415368151,0.9686241327289886
S3_Carbon_NoDR,admm,10,11,0.9819399705169833,0.9642061056988942
S3_Carbon_NoDR,admm,10,12,0.9818436294687932,0.964016912728453
S3_Carbon_NoDR,admm,10,13,0.9817549293996398,0.9638427414004918
S3_Carbon_NoDR,admm,10,14,0.9819455876186672,0.9642171370437697
S3_Carbon_NoDR,admm,10,15,0.9823162766000787,0.9649452672734423
S3_Carbon_NoDR,admm,10,16,0.9812503878815396,0.962852323717672
S3_Carbon_NoDR,admm,10,17,0.9824485679202142,0.9652051886084796
S3_Carbon_NoDR,admm,10,18,0.980966628384983,0.9622955260050013
S3_Carbon_NoDR,admm,10,19,0.9805703309903567,0.9615181740185377
S3_Carbon_NoDR,admm,10,20,0.9833046404410489,0.9668880159129004
S3_Carbon_NoDR,admm,10,21,0.9889515213496516,0.9780251115797904
S3_Carbon_NoDR,admm,10,22,0.9935709591214738,0.9871832508095653
S3_Carbon_NoDR,admm,10,23,0.9900051509527407,0.9801101989129588
S3_Carbon_NoDR,admm,10,24,0.9927485548028566,0.9855496930631604
S3_Carbon_NoDR,admm,11,1,1.0126338489678588,1.0254273120754602
S3_Carbon_NoDR,admm,11,2,1.0131104479305433,1.0263927797060262
S3_Carbon_NoDR,admm,11,3,0.9752406242062,0.9510942751020985
S3_Carbon_NoDR,admm,11,4,0.972320156800751,0.9454064873210369
